movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office,director,writer,actor,genre_name
6484,The Hunger Games: Mockingjay - Part 1,PG-13,2014-11-21,123.0,0.0,6.6,755356711.0,Francis Lawrence,Peter Craig,Jennifer Lawrence,Action
6485,Tusk,R,2014-09-19,102.0,0.0,5.3,1882074.0,Kevin Smith,Kevin Smith,Justin Long,Comedy
6486,Night at the Museum: Secret of the Tomb,PG,2014-12-19,98.0,0.0,6.2,363204635.0,Shawn Levy,David Guion,Ben Stiller,Adventure
6487,The Fault in Our Stars,PG-13,2014-06-06,126.0,0.0,7.7,307166834.0,Josh Boone,Scott Neustadter,Shailene Woodley,Drama
6488,"As Above, So Below",R,2014-08-29,93.0,0.0,6.2,41898409.0,John Erick Dowdle,John Erick Dowdle,Perdita Weeks,Horror
6489,Annabelle,R,2014-10-03,99.0,0.0,5.4,257579282.0,John R. Leonetti,Gary Dauberman,Ward Horton,Horror
6490,Boyhood,R,2014-08-15,165.0,0.0,7.9,48137666.0,Richard Linklater,Richard Linklater,Ellar Coltrane,Drama
6491,The Theory of Everything,PG-13,2014-11-26,123.0,0.0,7.7,123726688.0,James Marsh,Anthony McCarten,Eddie Redmayne,Biography
6492,The Expendables 3,PG-13,2014-08-15,126.0,0.0,6.1,214657577.0,Patrick Hughes,Sylvester Stallone,Sylvester Stallone,Action
6493,The Interview,R,2014-12-24,112.0,0.0,6.5,11782625.0,Evan Goldberg,Dan Sterling,James Franco,Action
6494,The Drop,R,2014-09-12,106.0,0.0,7.1,18658381.0,Michaël R. Roskam,Dennis Lehane,Tom Hardy,Crime
6495,Transformers: Age of Extinction,PG-13,2014-06-27,165.0,0.0,5.6,1104054072.0,Michael Bay,Ehren Kruger,Mark Wahlberg,Action
6496,Inherent Vice,R,2015-01-09,148.0,0.0,6.7,14710975.0,Paul Thomas Anderson,Paul Thomas Anderson,Joaquin Phoenix,Comedy
6497,Neighbors,R,2014-05-09,97.0,0.0,6.3,270665134.0,Nicholas Stoller,Andrew Jay Cohen,Seth Rogen,
6498,The Babadook,Not Rated,2014-11-28,94.0,0.0,6.8,10312540.0,Jennifer Kent,Jennifer Kent,Essie Davis,Drama
6499,Sex Tape,R,2014-07-18,94.0,0.0,5.1,126069509.0,Jake Kasdan,Kate Angelo,Jason Segel,Comedy
6500,The Other Woman,PG-13,2014-04-25,109.0,0.0,6.0,196710396.0,Nick Cassavetes,Melissa K. Stack,Cameron Diaz,Comedy
6501,Wild Tales,R,2014-08-21,122.0,0.0,8.1,30642704.0,Damián Szifron,Germán Servidio,Darío Grandinetti,Comedy
6502,Wild,R,2014-12-19,115.0,0.0,7.1,52501541.0,Jean-Marc Vallée,Nick Hornby,Reese Witherspoon,Adventure
6503,Foxcatcher,R,2015-01-16,134.0,0.0,7.0,19206513.0,Bennett Miller,E. Max Frye,Steve Carell,Biography
6504,The Guest,R,2014-09-05,100.0,0.0,6.7,2700051.0,Adam Wingard,Simon Barrett,Dan Stevens,Action
6505,Teenage Mutant Ninja Turtles,PG-13,2014-08-08,101.0,0.0,5.8,485004754.0,Jonathan Liebesman,Josh Appelbaum,Megan Fox,
6506,RoboCop,PG-13,2014-02-12,117.0,0.0,6.1,242688965.0,José Padilha,Joshua Zetumer,Joel Kinnaman,
6507,22 Jump Street,R,2014-06-13,112.0,0.0,7.0,331333876.0,Phil Lord,Michael Bacall,Channing Tatum,Action
6508,Dawn of the Planet of the Apes,PG-13,2014-07-11,130.0,0.0,7.6,710644566.0,Matt Reeves,Mark Bomback,Gary Oldman,Action
6509,Sin City: A Dame to Kill for,R,2014-08-22,102.0,0.0,6.5,39407616.0,Frank Miller,Frank Miller,Mickey Rourke,Action
6510,Brick Mansions,PG-13,2014-04-25,90.0,0.0,5.7,71416730.0,Camille Delamarre,Luc Besson,Paul Walker,Action
6511,Vampire Academy,PG-13,2014-02-07,104.0,0.0,5.5,15642346.0,Mark Waters,Richelle Mead,Zoey Deutch,Action
6512,The Monuments Men,PG-13,2014-02-07,118.0,0.0,6.1,156706638.0,George Clooney,George Clooney,George Clooney,Comedy
6513,Honeymoon,R,2014-09-12,87.0,0.0,5.7,24343.0,Leigh Janiak,Phil Graziadei,Rose Leslie,Drama
6514,Dumb and Dumber to,PG-13,2014-11-14,109.0,0.0,5.6,169837010.0,Bobby Farrelly,Sean Anders,Jim Carrey,Comedy
6515,Before We Go,PG-13,2015-07-21,95.0,0.0,6.8,462875.0,Chris Evans,Ronald Bass,Chris Evans,Comedy
6516,How to Train Your Dragon 2,PG,2014-06-13,102.0,0.0,7.8,621537519.0,Dean DeBlois,Dean DeBlois,Jay Baruchel,Animation
6517,Noah,PG-13,2014-03-28,138.0,0.0,5.7,359200044.0,Darren Aronofsky,Darren Aronofsky,Russell Crowe,Action
6518,A Walk Among the Tombstones,R,2014-09-19,114.0,0.0,6.5,58834384.0,Scott Frank,Lawrence Block,Liam Neeson,Action
6519,Need for Speed,PG-13,2014-03-14,132.0,0.0,6.4,203277636.0,Scott Waugh,George Gatins,Aaron Paul,Action
6520,Rio 2,G,2014-04-11,101.0,0.0,6.3,498781117.0,Carlos Saldanha,Don Rhymer,Jesse Eisenberg,Animation
6521,Seventh Son,PG-13,2015-02-06,102.0,0.0,5.5,114178613.0,Sergei Bodrov,Charles Leavitt,Ben Barnes,Action
6522,Exodus: Gods and Kings,PG-13,2014-12-12,150.0,0.0,6.0,268175631.0,Ridley Scott,Adam Cooper,Christian Bale,Action
6523,A Million Ways to Die in the West,R,2014-05-30,116.0,0.0,6.1,87189756.0,Seth MacFarlane,Seth MacFarlane,Seth MacFarlane,Comedy
6524,Sabotage,R,2014-03-28,109.0,0.0,5.7,22126842.0,David Ayer,Skip Woods,Arnold Schwarzenegger,Action
6525,Paddington,PG,2015-01-16,95.0,0.0,7.2,282377683.0,Paul King,Paul King,Hugh Bonneville,Animation
6526,Non-Stop,PG-13,2014-02-28,106.0,0.0,6.9,222809600.0,Jaume Collet-Serra,John W. Richardson,Liam Neeson,Action
6527,The Best of Me,PG-13,2014-10-17,118.0,0.0,6.7,38609668.0,Michael Hoffman,Nicholas Sparks,James Marsden,Drama
6528,Horrible Bosses 2,R,2014-11-26,108.0,0.0,6.3,107645357.0,Sean Anders,Sean Anders,Jason Bateman,Comedy
6529,This Is Where I Leave You,R,2014-09-19,103.0,0.0,6.6,41296320.0,Shawn Levy,Jonathan Tropper,Jason Bateman,Comedy
6530,Into the Storm,PG-13,2014-08-08,89.0,0.0,5.8,161502194.0,Steven Quale,John Swetnam,Richard Armitage,Action
6531,Penguins of Madagascar,PG,2014-11-26,92.0,0.0,6.7,373515621.0,Eric Darnell,Michael Colton,Tom McGrath,Animation
6532,Jack Ryan: Shadow Recruit,PG-13,2014-01-17,105.0,0.0,6.2,135503748.0,Kenneth Branagh,Adam Cozad,Chris Pine,Action
6533,Mommy,R,2014-10-08,139.0,0.0,8.1,13156856.0,Xavier Dolan,Xavier Dolan,Anne Dorval,Drama
6534,Testament of Youth,PG-13,2015-01-16,129.0,0.0,7.3,5874883.0,James Kent,Vera Brittain,Alicia Vikander,Biography
6535,Cooties,R,2015-09-18,88.0,0.0,5.7,485544.0,Jonathan Milott,Leigh Whannell,Elijah Wood,Action
6536,The Book of Life,PG,2014-10-17,95.0,0.0,7.3,99783556.0,Jorge R. Gutiérrez,Jorge R. Gutiérrez,Diego Luna,Animation
6537,Goodnight Mommy,R,2015-09-11,99.0,0.0,6.7,2193474.0,Severin Fiala,Veronika Franz,Lukas Schwarz,Horror
6538,The November Man,R,2014-08-27,108.0,0.0,6.3,39661919.0,Roger Donaldson,Michael Finch,Pierce Brosnan,Action
6539,Dracula Untold,PG-13,2014-10-10,92.0,0.0,6.3,217124280.0,Gary Shore,Matt Sazama,Luke Evans,Action
6540,Unfriended,R,2015-04-17,83.0,0.0,5.5,62882090.0,Levan Gabriadze,Nelson Greaves,Heather Sossaman,Horror
6541,I Origins,R,2014-09-19,106.0,0.0,7.4,481234.0,Mike Cahill,Mike Cahill,Michael Pitt,Drama
6542,Transcendence,PG-13,2014-04-18,119.0,0.0,6.2,103039258.0,Wally Pfister,Jack Paglen,Johnny Depp,Action
6543,Endless Love,PG-13,2014-02-14,104.0,0.0,6.3,34718173.0,Shana Feste,Shana Feste,Gabriella Wilde,
6544,Just Before I Go,R,2015-04-24,95.0,0.0,6.4,10970.0,Courteney Cox,David Flebotte,Seann William Scott,Comedy
6545,Before I Go to Sleep,R,2014-10-31,92.0,0.0,6.4,17669776.0,Rowan Joffe,Rowan Joffe,Nicole Kidman,Drama
6546,The Good Lie,PG-13,2014-11-07,110.0,0.0,7.4,3396345.0,Philippe Falardeau,Margaret Nagle,Reese Witherspoon,Biography
6547,Deliver Us from Evil,R,2014-07-02,118.0,0.0,6.2,87937815.0,Scott Derrickson,Scott Derrickson,Eric Bana,Action
6548,The Raid 2,R,2014-04-11,150.0,0.0,8.0,6566916.0,Gareth Evans,Gareth Evans,Iko Uwais,Action
6549,Taken 3,PG-13,2015-01-09,108.0,0.0,6.0,326479141.0,Olivier Megaton,Luc Besson,Liam Neeson,Action
6550,Pompeii,PG-13,2014-02-21,105.0,0.0,5.5,117831631.0,Paul W.S. Anderson,Janet Scott Batchler,Kit Harington,Action
6551,Kill Me Three Times,R,2015-04-10,90.0,0.0,5.9,101807.0,Kriv Stenders,James McFarland,Simon Pegg,Action
6552,Ride Along,PG-13,2014-01-17,99.0,0.0,6.2,154468902.0,Tim Story,Greg Coolidge,Ice Cube,Action
6553,That Awkward Moment,R,2014-01-31,94.0,0.0,6.1,45640143.0,Tom Gormican,Tom Gormican,Zac Efron,Comedy
6554,The Homesman,R,2014-05-18,122.0,0.0,6.6,3819421.0,Tommy Lee Jones,Tommy Lee Jones,Tommy Lee Jones,Drama
6555,Black Sea,R,2015-01-23,114.0,0.0,6.4,4070789.0,Kevin Macdonald,Dennis Kelly,Jude Law,Adventure
6556,"Men, Women & Children",R,2014-10-17,119.0,0.0,6.7,1705908.0,Jason Reitman,Chad Kultgen,Kaitlyn Dever,Comedy
6557,Let's Be Cops,R,2014-08-13,104.0,0.0,6.4,138224951.0,Luke Greenfield,Luke Greenfield,Jake Johnson,Action
6558,A Most Violent Year,R,2015-01-30,125.0,0.0,7.0,12007070.0,J.C. Chandor,J.C. Chandor,Oscar Isaac,Action
6559,PK,Not Rated,2014-12-19,153.0,0.0,8.1,100370104.0,Rajkumar Hirani,Rajkumar Hirani,Aamir Khan,Comedy
6560,A Little Chaos,R,2015-06-26,112.0,0.0,6.5,10084623.0,Alan Rickman,Jeremy Brock,Kate Winslet,Drama
6561,The Loft,R,2015-01-30,108.0,0.0,6.3,11020402.0,Erik Van Looy,Bart De Pauw,Karl Urban,Mystery
6562,A Most Wanted Man,R,2014-08-01,122.0,0.0,6.8,36233517.0,Anton Corbijn,Andrew Bovell,Philip Seymour Hoffman,Crime
6563,Clown,R,2016-06-17,100.0,0.0,5.7,4381603.0,Jon Watts,Christopher Ford,Andy Powers,Horror
6564,The Signal,PG-13,2014-07-10,97.0,0.0,6.1,2595622.0,William Eubank,Carlyle Eubank,Brenton Thwaites,Drama
6565,The Hundred-Foot Journey,PG,2014-08-08,122.0,0.0,7.3,89514453.0,Lasse Hallström,Steven Knight,Helen Mirren,Comedy
6566,Beyond the Lights,PG-13,2014-11-14,116.0,0.0,6.9,14618727.0,Gina Prince-Bythewood,Gina Prince-Bythewood,Gugu Mbatha-Raw,Drama
6567,Maps to the Stars,R,2015-02-27,111.0,0.0,6.2,4510934.0,David Cronenberg,Bruce Wagner,Julianne Moore,Comedy
6568,If I Stay,PG-13,2014-08-22,107.0,0.0,6.7,78274843.0,R.J. Cutler,Shauna Cross,Chloë Grace Moretz,Drama
6569,She's Funny That Way,R,2015-08-21,93.0,0.0,6.1,6034851.0,Peter Bogdanovich,Louise Stratten,Imogen Poots,Comedy
6570,'71,R,2014-10-10,99.0,0.0,7.2,3062178.0,Yann Demange,Gregory Burke,Jack O'Connell,Action
6571,Still Alice,PG-13,2015-02-20,101.0,0.0,7.5,44779195.0,Richard Glatzer,Richard Glatzer,Julianne Moore,Drama
6572,3 Days to Kill,PG-13,2014-02-21,117.0,0.0,6.2,53260230.0,McG,Adi Hasak,Kevin Costner,Action
6573,Spring,Not Rated,2015-03-20,109.0,0.0,6.7,49970.0,Justin Benson,Justin Benson,Lou Taylor Pucci,Horror
6574,Love & Mercy,PG-13,2015-06-19,121.0,0.0,7.4,28641776.0,Bill Pohlad,Oren Moverman,John Cusack,Biography
6575,Big Eyes,PG-13,2014-12-25,106.0,0.0,7.0,29253166.0,Tim Burton,Scott Alexander,Amy Adams,Biography
6576,Addicted,R,2014-10-10,106.0,0.0,5.1,17534314.0,Bille Woodruff,Christina Welsh,Sharon Leal,Drama
6577,The Water Diviner,R,2014-12-26,111.0,0.0,7.0,38176317.0,Russell Crowe,Andrew Knight,Russell Crowe,Drama
6578,Selma,PG-13,2015-01-09,128.0,0.0,7.5,66787908.0,Ava DuVernay,Paul Webb,David Oyelowo,Biography
6579,Veronica Mars,PG-13,2014-03-13,107.0,0.0,6.8,3485383.0,Rob Thomas,Rob Thomas,Kristen Bell,Crime
6580,Million Dollar Arm,PG,2014-05-16,124.0,0.0,7.0,38483455.0,Craig Gillespie,Tom McCarthy,Jon Hamm,Biography
6581,The One I Love,R,2014-08-08,91.0,0.0,7.1,596933.0,Charlie McDowell,Justin Lader,Mark Duplass,Comedy
6582,Jersey Boys,R,2014-06-20,134.0,0.0,6.8,67647013.0,Clint Eastwood,Marshall Brickman,John Lloyd Young,Biography
6583,Walk of Shame,R,2014-05-01,95.0,0.0,6.0,8122990.0,Steven Brill,Steven Brill,Elizabeth Banks,Comedy
6584,Draft Day,PG-13,2014-04-11,110.0,0.0,6.8,29824199.0,Ivan Reitman,Scott Rothman,Kevin Costner,Drama
6585,And So It Goes,PG-13,2014-07-25,94.0,0.0,5.8,25419147.0,Rob Reiner,Mark Andrus,Michael Douglas,Comedy
6586,A Haunted House 2,R,2014-04-18,86.0,0.0,4.7,25358716.0,Michael Tiddes,Marlon Wayans,Marlon Wayans,Comedy
6587,The Gambler,R,2014-12-25,111.0,0.0,6.1,39280992.0,Rupert Wyatt,William Monahan,Mark Wahlberg,Crime
6588,Cake,R,2015-01-23,102.0,0.0,6.4,2433850.0,Daniel Barnz,Patrick Tobin,Jennifer Aniston,Drama
6589,"I, Frankenstein",PG-13,2014-01-24,92.0,0.0,5.1,76801179.0,Stuart Beattie,Stuart Beattie,Aaron Eckhart,Action
6590,Muppets Most Wanted,PG,2014-03-21,107.0,0.0,6.4,80383113.0,James Bobin,James Bobin,Ricky Gervais,Adventure
6591,Two Night Stand,R,2014-09-26,86.0,0.0,6.4,492332.0,Max Nichols,Mark Hammer,Miles Teller,Comedy
6592,Son of a Gun,R,2014-12-11,108.0,0.0,6.4,660241.0,Julius Avery,Julius Avery,Ewan McGregor,Action
6593,Pawn Sacrifice,PG-13,2015-09-25,115.0,0.0,7.0,5578519.0,Edward Zwick,Steven Knight,Tobey Maguire,Biography
6594,Left Behind,PG-13,2014-10-03,110.0,0.0,3.1,27405896.0,Vic Armstrong,Paul Lalonde,Nicolas Cage,Action
6595,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,2014-10-10,81.0,0.0,6.2,100654149.0,Miguel Arteta,Rob Lieber,Steve Carell,Comedy
6596,St. Vincent,PG-13,2014-10-24,102.0,0.0,7.2,54837234.0,Theodore Melfi,Theodore Melfi,Bill Murray,Comedy
6597,The Legend of Hercules,PG-13,2014-01-10,99.0,0.0,4.2,61279452.0,Renny Harlin,Sean Hood,Kellan Lutz,Action
6598,Kill the Messenger,R,2014-10-09,112.0,0.0,6.9,5218973.0,Michael Cuesta,Peter Landesman,Jeremy Renner,Biography
6599,Step Up All in,PG-13,2014-08-08,112.0,0.0,6.0,86165646.0,Trish Sie,Duane Adler,Ryan Guzman,Drama
6600,The Salvation,R,2015-02-27,92.0,0.0,6.7,1363964.0,Kristian Levring,Anders Thomas Jensen,Mads Mikkelsen,Action
6601,God's Not Dead,PG,2014-03-21,113.0,0.0,4.7,64676349.0,Harold Cronk,Hunter Dennis,Shane Harper,Drama
6602,Winter's Tale,PG-13,2014-02-14,118.0,0.0,6.2,30800231.0,Akiva Goldsman,Akiva Goldsman,Colin Farrell,Drama
6603,When Marnie Was There,PG,2015-08-07,103.0,0.0,7.7,34949567.0,James Simone,Joan G. Robinson,Sara Takatsuki,Animation
6604,Mr. Peabody & Sherman,PG,2014-03-07,92.0,0.0,6.8,275698039.0,Rob Minkoff,Jay Ward,Ty Burrell,Animation
6605,Tammy,R,2014-07-02,97.0,0.0,4.9,100375432.0,Ben Falcone,Melissa McCarthy,Melissa McCarthy,Comedy
6606,Big Game,PG-13,2015-06-26,110.0,0.0,5.4,7455398.0,Jalmari Helander,Jalmari Helander,Samuel L. Jackson,Action
6607,A Long Way Down,R,2014-06-05,96.0,0.0,6.4,7257942.0,Pascal Chaumeil,Nick Hornby,Pierce Brosnan,Comedy
6608,The Rover,R,2014-06-20,103.0,0.0,6.4,2510007.0,David Michôd,David Michôd,Guy Pearce,Action
6609,Force Majeure,R,2014-12-30,120.0,0.0,7.3,4094339.0,Ruben Östlund,Ruben Östlund,Johannes Kuhnke,Comedy
6610,"Two Days, One Night",PG-13,2014-05-21,95.0,0.0,7.3,9016922.0,Jean-Pierre Dardenne,Jean-Pierre Dardenne,Marion Cotillard,Drama
6611,Lost River,R,2015-04-10,95.0,0.0,5.7,615500.0,Ryan Gosling,Ryan Gosling,Christina Hendricks,Drama
6612,Magic in the Moonlight,PG-13,2014-08-15,97.0,0.0,6.5,51029361.0,Woody Allen,Woody Allen,Colin Firth,Comedy
6613,Song of the Sea,PG,2015-11-20,93.0,0.0,8.1,4190884.0,Tomm Moore,Will Collins,David Rawle,Animation
6614,Hector and the Search for Happiness,R,2014-08-14,114.0,0.0,7.0,6337728.0,Peter Chelsom,Maria von Heland,Simon Pegg,Adventure
6615,The Quiet Ones,PG-13,2014-04-25,98.0,0.0,5.1,17835162.0,John Pogue,Craig Rosenberg,Jared Harris,Horror
6616,Zombeavers,R,2015-03-20,77.0,0.0,4.8,54985.0,Jordan Rubin,Al Kaplan,Rachel Melvin,Action
6617,Barefoot,PG-13,2014-09-04,90.0,0.0,6.6,15071.0,Andrew Fleming,Stephen Zotnowski,Evan Rachel Wood,Comedy
6618,No Good Deed,PG-13,2014-09-12,84.0,0.0,5.6,54323210.0,Sam Miller,Aimee Lagos,Taraji P. Henson,
6619,Leviathan,R,2015-02-05,140.0,0.0,7.6,4439481.0,Andrey Zvyagintsev,Oleg Negin,Aleksey Serebryakov,
6620,Serena,R,2015-02-26,109.0,0.0,5.4,5092129.0,Susanne Bier,Christopher Kyle,Bradley Cooper,Drama
6621,The Duke of Burgundy,Not Rated,2015-01-23,104.0,0.0,6.5,185147.0,Peter Strickland,Peter Strickland,Sidse Babett Knudsen,Drama
6622,Effie Gray,PG-13,2014-10-10,104.0,0.0,6.0,721143.0,Richard Laxton,Emma Thompson,Dakota Fanning,Biography
6623,Wish I Was Here,R,2014-07-25,106.0,0.0,6.7,5670776.0,Zach Braff,Adam J. Braff,Zach Braff,Comedy
6624,Frank,R,2014-09-05,95.0,0.0,7.0,1897363.0,Lenny Abrahamson,Jon Ronson,Michael Fassbender,Comedy
6625,Get on Up,PG-13,2014-08-01,139.0,0.0,6.9,33448971.0,Tate Taylor,Jez Butterworth,Chadwick Boseman,Biography
6626,Suffragette,PG-13,2015-10-12,106.0,0.0,6.9,31972096.0,Sarah Gavron,Abi Morgan,Carey Mulligan,Drama
6627,Ouija,PG-13,2014-10-24,89.0,0.0,4.5,103687316.0,Stiles White,Juliet Snowden,Olivia Cooke,Horror
6628,Heaven Is for Real,PG,2014-04-16,99.0,0.0,5.8,101982712.0,Randall Wallace,Randall Wallace,Greg Kinnear,Biography
6629,While We're Young,R,2015-04-17,97.0,0.0,6.3,18117839.0,Noah Baumbach,Noah Baumbach,Ben Stiller,Comedy
6630,Winter Sleep,Not Rated,2014-06-12,196.0,0.0,8.1,4018705.0,Nuri Bilge Ceylan,Ebru Ceylan,Haluk Bilginer,Drama
6631,White Bird in a Blizzard,R,2014-09-25,91.0,0.0,6.4,469701.0,Gregg Araki,Gregg Araki,Shailene Woodley,Drama
6632,Dear White People,R,2014-12-04,108.0,0.0,6.1,4633961.0,Justin Simien,Justin Simien,Tyler James Williams,Comedy
6633,Calvary,R,2014-04-11,102.0,0.0,7.4,16887741.0,John Michael McDonagh,John Michael McDonagh,Brendan Gleeson,Drama
6634,Think Like a Man Too,PG-13,2014-06-20,106.0,0.0,5.8,70181428.0,Tim Story,Keith Merryman,Kevin Hart,Comedy
6635,Heaven Knows What,R,2015-05-29,97.0,0.0,6.8,84417.0,Benny Safdie,Arielle Holmes,Arielle Holmes,Crime
6636,The Keeping Room,R,2015-09-25,95.0,0.0,6.0,73922.0,Daniel Barber,Julia Hart,Brit Marling,Drama
6637,Planes: Fire & Rescue,PG,2014-07-18,83.0,0.0,6.0,146965787.0,Roberts Gannaway,Roberts Gannaway,Dane Cook,Animation
6638,Top Five,R,2014-12-12,102.0,0.0,6.4,26117471.0,Chris Rock,Chris Rock,Chris Rock,Comedy
6639,99 Homes,R,2015-10-09,112.0,0.0,7.1,1828232.0,Ramin Bahrani,Ramin Bahrani,Andrew Garfield,Drama
6640,Black or White,PG-13,2015-01-30,121.0,0.0,6.6,21833967.0,Mike Binder,Mike Binder,Kevin Costner,Drama
6641,Clouds of Sils Maria,R,2014-08-20,124.0,0.0,6.7,4728401.0,Olivier Assayas,Olivier Assayas,Juliette Binoche,Drama
6642,Big Stone Gap,PG-13,2016-05-20,103.0,0.0,5.7,1012804.0,Adriana Trigiani,Adriana Trigiani,Ashley Judd,Comedy
6643,Laggies,R,2014-10-24,99.0,0.0,6.4,2379154.0,Lynn Shelton,Andrea Seigel,Keira Knightley,Comedy
6644,Mad Max: Fury Road,R,2015-05-15,120.0,0.0,8.1,375658750.0,George Miller,George Miller,Tom Hardy,Action
6645,Avengers: Age of Ultron,PG-13,2015-05-01,141.0,0.0,7.3,1402809540.0,Joss Whedon,Joss Whedon,Robert Downey Jr.,Action
6646,Crimson Peak,R,2015-10-16,119.0,0.0,6.5,74679822.0,Guillermo del Toro,Guillermo del Toro,Mia Wasikowska,Drama
6647,Furious 7,PG-13,2015-04-03,137.0,0.0,7.1,1515341399.0,James Wan,Chris Morgan,Vin Diesel,Action
6648,The Hateful Eight,R,2015-12-30,168.0,0.0,7.8,156480177.0,Quentin Tarantino,Quentin Tarantino,Samuel L. Jackson,Crime
6649,Ant-Man,PG-13,2015-07-17,117.0,0.0,7.3,519311965.0,Peyton Reed,Edgar Wright,Paul Rudd,Action
6650,Fifty Shades of Grey,R,2015-02-13,125.0,0.0,4.1,569651467.0,Sam Taylor-Johnson,Kelly Marcel,Dakota Johnson,Drama
6651,Sicario,R,2015-10-02,121.0,0.0,7.6,84872444.0,Denis Villeneuve,Taylor Sheridan,Emily Blunt,Action
6652,The Witch,R,2016-02-19,92.0,0.0,6.9,40423945.0,Robert Eggers,Robert Eggers,Anya Taylor-Joy,Drama
6653,The Big Short,R,2015-12-23,130.0,0.0,7.8,133440870.0,Adam McKay,Charles Randolph,Christian Bale,Biography
6654,Jurassic World,PG-13,2015-06-12,124.0,0.0,7.0,1670516444.0,Colin Trevorrow,Rick Jaffa,Chris Pratt,Action
6655,The Revenant,R,2016-01-08,156.0,0.0,8.0,532950503.0,Alejandro G. Iñárritu,Mark L. Smith,Leonardo DiCaprio,Action
6656,The Martian,PG-13,2015-10-02,144.0,0.0,8.0,630162448.0,Ridley Scott,Drew Goddard,Matt Damon,Adventure
6657,Room,R,2016-01-22,118.0,0.0,8.1,35401758.0,Lenny Abrahamson,Emma Donoghue,Brie Larson,Drama
6658,Inside Out,PG,2015-06-19,95.0,0.0,8.1,858848019.0,Pete Docter,Pete Docter,Amy Poehler,Animation
6659,Spotlight,R,2015-11-20,129.0,0.0,8.1,98690254.0,Tom McCarthy,Josh Singer,Mark Ruffalo,Biography
6660,American Ultra,R,2015-08-21,96.0,0.0,6.1,27262374.0,Nima Nourizadeh,Max Landis,Jesse Eisenberg,Action
6661,The Man from U.N.C.L.E.,PG-13,2015-08-14,116.0,0.0,7.3,107045109.0,Guy Ritchie,Guy Ritchie,Henry Cavill,Action
6662,Terminator Genisys,PG-13,2015-07-01,126.0,0.0,6.3,440603537.0,Alan Taylor,Laeta Kalogridis,Arnold Schwarzenegger,Action
6663,Cinderella,PG,2015-03-13,105.0,0.0,6.9,542358331.0,Kenneth Branagh,Chris Weitz,Lily James,Drama
6664,Star Wars: Episode VII - The Force Awakens,PG-13,2015-12-18,138.0,0.0,7.8,2069521700.0,J.J. Abrams,Lawrence Kasdan,Daisy Ridley,Action
6665,The Lobster,R,2015-10-16,119.0,0.0,7.2,15509546.0,Yorgos Lanthimos,Yorgos Lanthimos,Colin Farrell,Comedy
6666,Spectre,PG-13,2015-11-06,148.0,0.0,6.8,880681519.0,Sam Mendes,John Logan,Daniel Craig,Action
6667,High-Rise,R,2016-04-28,119.0,0.0,5.6,4289074.0,Ben Wheatley,Amy Jump,Tom Hiddleston,Drama
6668,Legend,R,2015-11-20,132.0,0.0,6.9,42972994.0,Brian Helgeland,Brian Helgeland,Tom Hardy,
6669,Chappie,R,2015-03-06,120.0,0.0,6.8,102811889.0,Neill Blomkamp,Neill Blomkamp,Sharlto Copley,Action
6670,Knock Knock,R,2015-10-09,99.0,0.0,4.9,5567103.0,Eli Roth,Eli Roth,Keanu Reeves,Drama
6671,In the Heart of the Sea,PG-13,2015-12-11,122.0,0.0,6.9,93920758.0,Ron Howard,Charles Leavitt,Chris Hemsworth,Action
6672,The Bronze,R,2016-03-18,100.0,0.0,6.1,615816.0,Bryan Buckley,Melissa Rauch,Melissa Rauch,Comedy
6673,The Intern,PG-13,2015-09-25,121.0,0.0,7.1,194564672.0,Nancy Meyers,Nancy Meyers,Robert De Niro,Comedy
6674,The Hunger Games: Mockingjay - Part 2,PG-13,2015-11-20,137.0,0.0,6.6,658344137.0,Francis Lawrence,Peter Craig,Jennifer Lawrence,Action
6675,Everest,PG-13,2015-09-25,121.0,0.0,7.1,203427584.0,Baltasar Kormákur,William Nicholson,Jason Clarke,Action
6676,Blackhat,R,2015-01-16,133.0,0.0,5.4,19652057.0,Michael Mann,Morgan Davis Foehl,Chris Hemsworth,Action
6677,Spy,R,2015-06-05,120.0,0.0,7.0,235666219.0,Paul Feig,Paul Feig,Melissa McCarthy,Action
6678,Fantastic Four,PG-13,2015-08-07,100.0,0.0,4.2,167882881.0,Josh Trank,Jeremy Slater,Miles Teller,
6679,Mission: Impossible - Rogue Nation,PG-13,2015-07-31,131.0,0.0,7.4,682716636.0,Christopher McQuarrie,Bruce Geller,Tom Cruise,Action
6680,The Visit,PG-13,2015-09-11,94.0,0.0,6.2,98450062.0,M. Night Shyamalan,M. Night Shyamalan,Olivia DeJonge,Horror
6681,Vacation,R,2015-07-29,99.0,0.0,6.1,107228221.0,John Francis Daley,Jonathan Goldstein,Ed Helms,Adventure
6682,Creed,PG-13,2015-11-25,133.0,0.0,7.6,173567581.0,Ryan Coogler,Ryan Coogler,Michael B. Jordan,Drama
6683,The Age of Adaline,PG-13,2015-04-24,112.0,0.0,7.2,65663276.0,Lee Toland Krieger,J. Mills Goodloe,Blake Lively,Drama
6684,Black Mass,R,2015-09-18,123.0,0.0,6.9,99775678.0,Scott Cooper,Mark Mallouk,Johnny Depp,Biography
6685,Focus,R,2015-02-27,105.0,0.0,6.6,158762963.0,Glenn Ficarra,Glenn Ficarra,Will Smith,Comedy
