movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office
3211,The House of Yes,R,1997-10-10,85.0,0.0,6.6,626057.0
3212,She's So Lovely,R,1997-08-29,100.0,0.0,5.9,7281450.0
3213,Twin Town,Unrated,1997-05-09,99.0,0.0,6.8,127923.0
3214,Leave It to Beaver,PG,1997-08-22,84.0,0.0,5.2,10925060.0
3215,A Simple Wish,PG,1997-07-11,89.0,0.0,5.4,8345056.0
3216,Going All the Way,R,1997-09-19,103.0,0.0,5.7,113069.0
3217,Star Kid,PG,1998-01-16,101.0,0.0,5.3,7029025.0
3218,Plump Fiction,R,1997-05-23,82.0,0.0,2.7,71145.0
3219,The Last Time I Committed Suicide,R,1997-06-20,92.0,0.0,5.6,46362.0
3220,Out to Sea,PG-13,1997-07-02,106.0,0.0,6.1,30716901.0
3221,Gone Fishin',PG,1997-05-30,94.0,0.0,4.8,19745922.0
3222,Gang Related,R,1997-10-08,111.0,0.0,6.5,5906773.0
3223,Most Wanted,R,1997-10-10,99.0,0.0,5.6,11838218.0
3224,8 Heads in a Duffel Bag,R,1997-04-18,95.0,0.0,5.4,3602884.0
3225,The Sixth Man,PG-13,1997-03-28,107.0,0.0,5.7,14772788.0
3226,Firelight,R,1998-09-04,103.0,0.0,7.2,785482.0
3227,Masterminds,PG-13,1997-08-22,106.0,0.0,5.2,1935539.0
3228,The Real Blonde,R,1998-02-27,105.0,0.0,6.0,83488.0
3229,The Assignment,R,1997-09-26,115.0,0.0,6.9,332597.0
3230,Eight Days a Week,R,1999-02-26,92.0,0.0,6.2,9090.0
3231,Welcome to Sarajevo,R,1997-11-26,103.0,0.0,6.8,334319.0
3232,Swept from the Sea,PG-13,1998-01-23,115.0,0.0,6.8,397020.0
3233,Playing God,R,1997-10-17,94.0,0.0,5.6,4166918.0
3234,In the Company of Men,R,1997-08-01,97.0,0.0,7.2,2804473.0
3235,Hugo Pool,R,1997-12-12,92.0,0.0,5.1,13330.0
3236,How to Be a Player,R,1997-08-06,93.0,0.0,5.4,14009368.0
3237,The Locusts,R,1997-10-03,124.0,0.0,6.1,40158.0
3238,Mr. Jealousy,R,1998-06-05,103.0,0.0,6.4,301796.0
3239,McHale's Navy,PG,1997-04-18,108.0,0.0,4.6,4529843.0
3240,Oscar and Lucinda,R,1997-12-31,132.0,0.0,6.6,1897404.0
3241,Smilla's Sense of Snow,R,1997-02-28,121.0,0.0,6.4,2372903.0
3242,Trial and Error,PG-13,1997-05-30,98.0,0.0,5.8,14598571.0
3243,The MatchMaker,R,1997-10-03,97.0,0.0,6.5,3392080.0
3244,The Big Lebowski,R,1998-03-06,117.0,0.0,8.1,46748721.0
3245,Saving Private Ryan,R,1998-07-24,169.0,0.0,8.6,482349603.0
3246,American History X,R,1998-11-20,119.0,0.0,8.5,23875127.0
3247,"Lock, Stock and Two Smoking Barrels",R,1998-08-28,107.0,0.0,8.2,3753929.0
3248,The Truman Show,PG,1998-06-05,103.0,0.0,8.1,264118201.0
3249,Armageddon,PG-13,1998-07-01,151.0,0.0,6.7,553709788.0
3250,Rounders,R,1998-09-11,121.0,0.0,7.3,22912409.0
3251,The Parent Trap,PG,1998-07-29,128.0,0.0,6.6,92108659.0
3252,Wild Things,R,1998-03-20,108.0,0.0,6.5,30166293.0
3253,Blade,R,1998-08-21,120.0,0.0,7.1,131183530.0
3254,The Wedding Singer,PG-13,1998-02-13,97.0,0.0,6.9,123306987.0
3255,Meet Joe Black,PG-13,1998-11-13,178.0,0.0,7.2,142940100.0
3256,Rush Hour,PG-13,1998-09-18,98.0,0.0,7.0,244721064.0
3257,Fear and Loathing in Las Vegas,R,1998-05-22,118.0,0.0,7.6,10680275.0
3258,Deep Impact,PG-13,1998-05-08,120.0,0.0,6.2,349464664.0
3259,There's Something About Mary,R,1998-07-15,119.0,0.0,7.1,369884651.0
3260,The Faculty,R,1998-12-25,104.0,0.0,6.5,40283321.0
3261,A Bug's Life,G,1998-11-25,95.0,0.0,7.2,363258859.0
3262,Out of Sight,R,1998-06-26,123.0,0.0,7.0,77745966.0
3263,Mulan,G,1998-06-19,88.0,0.0,7.6,304320254.0
3264,Practical Magic,PG-13,1998-10-16,104.0,0.0,6.3,46733235.0
3265,The Thin Red Line,R,1999-01-15,170.0,0.0,7.6,98126565.0
3266,Pleasantville,PG-13,1998-10-23,124.0,0.0,7.5,49805462.0
3267,You've Got Mail,PG,1998-12-18,119.0,0.0,6.7,250821495.0
3268,What Dreams May Come,PG-13,1998-10-02,113.0,0.0,7.0,55382927.0
3269,Rushmore,R,1999-02-19,93.0,0.0,7.7,17196103.0
3270,The Mask of Zorro,PG-13,1998-07-17,136.0,0.0,6.8,250288523.0
3271,A Perfect Murder,R,1998-06-05,107.0,0.0,6.5,128038368.0
3272,Dark City,R,1998-02-27,100.0,0.0,7.6,27200316.0
3273,Ever After: A Cinderella Story,PG-13,1998-07-31,121.0,0.0,7.0,98005666.0
3274,Godzilla,PG-13,1998-05-20,139.0,0.0,5.4,379014294.0
3275,Shakespeare in Love,R,1999-01-08,123.0,0.0,7.1,289317794.0
3276,Can't Hardly Wait,PG-13,1998-06-12,100.0,0.0,6.5,25605015.0
3277,Small Soldiers,PG-13,1998-07-10,110.0,0.0,6.2,54682547.0
3278,Snake Eyes,R,1998-08-07,98.0,0.0,6.0,103891409.0
3279,The Prince of Egypt,PG,1998-12-18,99.0,0.0,7.1,218613188.0
3280,Stepmom,PG-13,1998-12-25,125.0,0.0,6.8,159710793.0
3281,The Waterboy,PG-13,1998-11-06,90.0,0.0,6.1,185991646.0
3282,Blast from the Past,PG-13,1999-02-12,112.0,0.0,6.6,40263020.0
3283,Star Trek: Insurrection,PG,1998-12-11,103.0,0.0,6.4,112587658.0
3284,The Man in the Iron Mask,PG-13,1998-03-13,132.0,0.0,6.5,182968902.0
3285,Enemy of the State,R,1998-11-20,132.0,0.0,7.3,250849789.0
3286,The Celebration,R,1998-06-19,105.0,0.0,8.1,1657778.0
3287,Urban Legend,R,1998-09-25,99.0,0.0,5.6,72527595.0
3288,Fallen,R,1998-01-16,124.0,0.0,7.0,25232289.0
3289,Ronin,R,1998-09-25,122.0,0.0,7.3,41616262.0
3290,Lost in Space,PG-13,1998-04-03,130.0,0.0,5.2,136159423.0
3291,Bride of Chucky,R,1998-10-16,89.0,0.0,5.4,50688658.0
3292,Pi,R,1998-07-10,84.0,0.0,7.4,3221152.0
3293,The Horse Whisperer,PG-13,1998-05-15,169.0,0.0,6.6,186883563.0
3294,Happiness,Unrated,1998-10-16,134.0,0.0,7.7,2982011.0
3295,Patch Adams,PG-13,1998-12-25,115.0,0.0,6.8,202292902.0
3296,Sphere,PG-13,1998-02-13,134.0,0.0,6.1,37020277.0
3297,U.S. Marshals,PG-13,1998-03-06,131.0,0.0,6.6,102367405.0
3298,Six Days Seven Nights,PG-13,1998-06-12,102.0,0.0,5.8,164839294.0
3299,Deep Rising,R,1998-01-30,106.0,0.0,6.1,11203026.0
3300,Lethal Weapon 4,R,1998-07-10,127.0,0.0,6.6,285444603.0
3301,Elizabeth,R,1999-02-19,124.0,0.0,7.4,82150642.0
3302,The Negotiator,R,1998-07-29,140.0,0.0,7.3,44547681.0
3303,54,R,1998-08-28,93.0,0.0,5.8,16757163.0
3304,Hope Floats,PG-13,1998-05-29,114.0,0.0,6.0,81471882.0
3305,Sliding Doors,PG-13,1998-05-01,99.0,0.0,6.7,11841544.0
3306,Buffalo '66,R,1998-06-26,110.0,0.0,7.5,2375097.0
3307,Psycho,R,1998-12-04,105.0,0.0,4.6,37170655.0
3308,Halloween H20: 20 Years Later,R,1998-08-05,86.0,0.0,5.8,55041738.0
3309,Disturbing Behavior,R,1998-07-24,84.0,0.0,5.6,17514980.0
3310,Mercury Rising,R,1998-04-03,111.0,0.0,6.1,93107289.0
3311,Run Lola Run,R,1999-06-18,80.0,0.0,7.7,7267585.0
3312,City of Angels,PG-13,1998-04-10,114.0,0.0,6.7,198685114.0
3313,Half Baked,R,1998-01-16,82.0,0.0,6.7,17460020.0
3314,He Got Game,R,1998-05-01,136.0,0.0,6.9,21567853.0
3315,Antz,PG,1998-10-02,83.0,0.0,6.5,171757863.0
3316,A Simple Plan,R,1999-01-22,121.0,0.0,7.5,16316273.0
3317,Vampires,R,1998-10-30,108.0,0.0,6.1,20308772.0
3318,Velvet Goldmine,R,1998-10-23,118.0,0.0,7.0,1053788.0
3319,Following,R,1999-11-05,69.0,0.0,7.5,48482.0
3320,I Stand Alone,Not Rated,1999-02-17,93.0,0.0,7.4,6955.0
3321,Great Expectations,R,1998-01-30,111.0,0.0,6.8,55494066.0
3322,The Avengers,PG-13,1998-08-14,89.0,0.0,3.8,23384939.0
3323,The Legend of 1900,R,1998-10-28,169.0,0.0,8.1,21057208.0
3324,I Still Know What You Did Last Summer,R,1998-11-13,100.0,0.0,4.7,40002112.0
3325,The Siege,R,1998-11-06,116.0,0.0,6.4,116672912.0
3326,Kuch Kuch Hota Hai,Not Rated,1998-10-16,177.0,0.0,7.6,0.0
3327,Soldier,R,1998-10-23,99.0,0.0,6.0,14594226.0
3328,A Night at the Roxbury,PG-13,1998-10-02,82.0,0.0,6.2,30331165.0
3329,Why Do Fools Fall in Love,R,1998-08-28,116.0,0.0,6.4,12461773.0
3330,The X Files,PG-13,1998-06-19,121.0,0.0,7.0,189176423.0
3331,BASEketball,R,1998-07-31,103.0,0.0,6.5,7027290.0
3332,Six-String Samurai,PG-13,1998-09-18,91.0,0.0,6.6,146125.0
3333,L'ennui,,1998-12-16,122.0,0.0,6.1,0.0
3334,SLC Punk!,R,1999-04-16,97.0,0.0,7.4,299569.0
3335,The Replacement Killers,R,1998-02-06,87.0,0.0,6.2,19204929.0
3336,Taxi,Not Rated,1998-11-20,86.0,0.0,7.0,0.0
3337,Croupier,Not Rated,2000-07-28,94.0,0.0,7.1,7120568.0
3338,Bulworth,R,1998-05-22,108.0,0.0,6.8,29202884.0
3339,Dirty Work,PG-13,1998-06-12,82.0,0.0,6.4,10023282.0
3340,Apt Pupil,R,1998-10-23,111.0,0.0,6.7,8863193.0
3341,Doctor Dolittle,PG-13,1998-06-26,85.0,0.0,5.4,294456605.0
3342,Species II,R,1998-04-10,93.0,0.0,4.4,19221939.0
3343,Celebrity,R,1998-11-20,113.0,0.0,6.3,5078660.0
3344,Very Bad Things,R,1998-11-25,100.0,0.0,6.3,9898412.0
3345,Madeline,PG,1998-07-10,88.0,0.0,6.0,29967750.0
3346,The Last Days of Disco,R,1998-06-12,113.0,0.0,6.7,3020601.0
3347,The Big Hit,R,1998-04-24,91.0,0.0,6.1,27007143.0
3348,Blues Brothers 2000,PG-13,1998-02-06,123.0,0.0,4.9,14051384.0
3349,Gods and Monsters,R,1998-11-04,105.0,0.0,7.4,6451628.0
3350,The Red Violin,R,1999-06-11,130.0,0.0,7.6,10019109.0
3351,Mighty Joe Young,PG,1998-12-25,114.0,0.0,5.7,50632037.0
3352,The Object of My Affection,R,1998-04-17,111.0,0.0,6.0,46905889.0
3353,Twilight,R,1998-03-06,94.0,0.0,6.2,15055091.0
3354,Pokémon: The First Movie - Mewtwo Strikes Back,G,1999-11-10,96.0,0.0,6.3,163644662.0
3355,Belly,R,1998-11-04,96.0,0.0,6.2,9639390.0
3356,Les Misérables,PG-13,1998-05-01,134.0,0.0,7.4,14096321.0
3357,Waking Ned Devine,PG,1999-01-08,91.0,0.0,7.4,55257450.0
3358,Babe: Pig in the City,PG,1998-11-25,97.0,0.0,5.8,69131860.0
3359,Eternity and a Day,Unrated,1999-05-28,137.0,0.0,7.9,107178.0
3360,Primary Colors,R,1998-03-20,143.0,0.0,6.7,52090187.0
3361,Quest for Camelot,G,1998-05-15,86.0,0.0,6.3,22510798.0
3362,Show Me Love,Not Rated,1998-10-23,89.0,0.0,7.5,219331.0
3363,Hard Rain,R,1998-01-16,97.0,0.0,5.9,19870567.0
3364,Strike!,PG-13,1998-09-04,97.0,0.0,6.7,913834.0
3365,The Mighty,PG-13,1998-10-30,100.0,0.0,7.3,2652246.0
3366,Wrongfully Accused,PG-13,1998-08-21,87.0,0.0,6.1,9623329.0
3367,New Rose Hotel,R,1999-03-19,93.0,0.0,5.1,21521.0
3368,Simon Birch,PG,1998-09-11,114.0,0.0,6.9,18253415.0
3369,The Idiots,,1998-05-21,117.0,0.0,6.8,0.0
3370,Thursday,R,1998-09-25,87.0,0.0,7.2,3121.0
3371,"Crna macka, beli macor",R,1998-06-01,127.0,0.0,8.1,351447.0
3372,Dance with Me,PG,1998-08-21,126.0,0.0,5.9,15923122.0
3373,Jack Frost,PG,1998-12-11,101.0,0.0,5.4,34562556.0
3374,Hush,PG-13,1998-03-06,96.0,0.0,5.5,13583690.0
3375,How Stella Got Her Groove Back,R,1998-08-14,124.0,0.0,5.7,39278722.0
3376,Almost Heroes,PG-13,1998-05-29,90.0,0.0,5.8,6136856.0
3377,Major League: Back to the Minors,PG-13,1998-04-17,100.0,0.0,4.7,3572443.0
3378,High Art,R,1998-06-12,101.0,0.0,6.6,1960216.0
3379,A Civil Action,PG-13,1999-01-08,115.0,0.0,6.6,56709981.0
3380,Playing by Heart,R,1999-01-22,121.0,0.0,7.0,3970078.0
3381,The Rugrats Movie,G,1998-11-20,79.0,0.0,5.9,140894675.0
3382,The Players Club,R,1998-04-08,104.0,0.0,5.9,23261485.0
3383,Dead Man on Campus,R,1998-08-21,96.0,0.0,6.0,15064946.0
3384,Senseless,R,1998-02-20,93.0,0.0,6.1,12874899.0
3385,Black Dog,PG-13,1998-05-01,89.0,0.0,5.4,12951088.0
3386,Dangerous Beauty,R,1998-02-20,111.0,0.0,7.2,4553271.0
3387,The Newton Boys,PG-13,1998-03-27,122.0,0.0,6.1,10452012.0
3388,Central Station,R,1998-11-20,110.0,0.0,8.0,5971073.0
3389,Pecker,R,1998-10-09,87.0,0.0,6.4,2281761.0
3390,Without Limits,PG-13,1998-09-11,117.0,0.0,7.2,777423.0
3391,Wide Awake,PG,1998-03-20,88.0,0.0,5.9,282175.0
3392,Return to Paradise,R,1998-08-14,111.0,0.0,6.9,8341087.0
3393,Mafia!,PG-13,1998-07-24,87.0,0.0,5.6,19889299.0
3394,Desperate Measures,R,1998-01-30,100.0,0.0,6.1,13806137.0
3395,I Want You,R,1998-10-30,87.0,0.0,6.1,1672.0
3396,Hideous Kinky,R,1999-01-13,98.0,0.0,6.1,1263279.0
3397,Phantoms,R,1998-01-23,96.0,0.0,5.4,5624282.0
3398,Smoke Signals,PG-13,1998-11-27,89.0,0.0,7.2,6745362.0
3399,Beloved,R,1998-10-16,172.0,0.0,6.0,22852487.0
3400,3 Ninjas: High Noon at Mega Mountain,PG,1998-06-18,93.0,0.0,3.0,375805.0
3401,Lovers of the Arctic Circle,R,1998-08-28,112.0,0.0,7.7,357549.0
3402,One True Thing,R,1998-09-18,127.0,0.0,7.0,26616840.0
3403,Firestorm,R,1998-01-09,89.0,0.0,4.8,8165212.0
3404,Slums of Beverly Hills,R,1998-09-11,91.0,0.0,6.6,5502773.0
3405,Palmetto,R,1998-02-20,114.0,0.0,6.1,5878911.0
3406,Strangeland,R,1998-10-02,85.0,0.0,5.1,713239.0
3407,Le Dîner de Cons,PG-13,1998-04-15,80.0,0.0,7.7,4071548.0
3408,Paulie,PG,1998-04-17,91.0,0.0,6.5,26875268.0
3409,After Life,Not Rated,1999-04-17,119.0,0.0,7.6,801985.0
3410,Barney's Great Adventure,G,1998-04-03,76.0,0.0,3.2,12218638.0
3411,Permanent Midnight,R,1999-04-23,88.0,0.0,6.2,1171001.0
3412,Meet the Deedles,PG,1998-03-27,93.0,0.0,4.1,4356216.0
3413,The Gingerbread Man,R,1998-01-23,114.0,0.0,5.7,1677131.0
3414,Savior,R,1998-11-20,103.0,0.0,7.3,14328.0
3415,Little Voice,R,1998-12-04,97.0,0.0,7.0,4611784.0
3416,The Odd Couple II,PG-13,1998-04-10,97.0,0.0,6.5,18912328.0
3417,Spriggan,R,1998-09-05,90.0,0.0,6.6,25824.0
3418,Besieged,R,1999-02-05,93.0,0.0,6.9,2048740.0
3419,Clay Pigeons,R,1998-09-25,104.0,0.0,6.6,1794086.0
3420,Knock Off,R,1998-09-04,91.0,0.0,4.9,10319915.0
3421,I'll Be Home for Christmas,PG,1998-11-13,86.0,0.0,5.5,12214338.0
3422,Edge of Seventeen,Not Rated,2000-04-20,99.0,0.0,6.8,871759.0
3423,My Giant,PG,1998-04-10,103.0,0.0,5.0,8072007.0
3424,Ringmaster,R,1998-11-25,90.0,0.0,3.2,9257103.0
3425,The General,R,1998-12-18,124.0,0.0,7.3,1214198.0
3426,The Acid House,Unrated,1999-01-01,111.0,0.0,6.3,0.0
3427,Another Day in Paradise,R,1999-01-22,101.0,0.0,6.5,1036818.0
3428,Kissing a Fool,R,1998-02-27,93.0,0.0,5.6,4106588.0
3429,"A Cool, Dry Place",PG-13,1999-01-29,97.0,0.0,6.2,4390.0
3430,Sour Grapes,R,1998-04-17,91.0,0.0,5.8,123104.0
3431,Still Crazy,R,1999-01-22,95.0,0.0,7.0,524864.0
3432,The Land Girls,R,1998-06-12,111.0,0.0,6.3,238497.0
3433,Place Vendôme,R,1998-10-07,117.0,0.0,6.3,895788.0
3434,Little Men,PG,1998-05-08,98.0,0.0,6.3,104255.0
3435,Holy Man,PG,1998-10-09,114.0,0.0,4.9,12069719.0
3436,Your Friends and Neighbors,R,1998-08-21,100.0,0.0,6.3,4714658.0
3437,Zero Effect,R,1998-01-30,116.0,0.0,6.9,2087471.0
3438,Krippendorf's Tribe,PG-13,1998-02-27,94.0,0.0,5.0,7571115.0
3439,Hell's Kitchen,R,2001-01-19,95.0,0.0,4.7,11710.0
3440,Homegrown,R,1998-04-17,102.0,0.0,5.8,77910.0
3441,Hurlyburly,R,1998-12-25,122.0,0.0,5.9,1808004.0
3442,Home Fries,PG-13,1998-11-25,91.0,0.0,5.1,10493366.0
3443,Sweet Jane,Not Rated,1998-02-01,83.0,0.0,7.0,0.0
3444,The Matrix,R,1999-03-31,136.0,0.0,8.7,466364845.0
3445,Fight Club,R,1999-10-15,139.0,0.0,8.8,101209702.0
3446,The Talented Mr. Ripley,R,1999-12-25,139.0,0.0,7.4,128799509.0
3447,Eyes Wide Shut,,1999-07-16,159.0,0.0,7.4,162242684.0
3448,The Mummy,PG-13,1999-05-07,124.0,0.0,7.0,415933406.0
3449,American Pie,R,1999-07-09,95.0,0.0,7.0,235483004.0
3450,The Green Mile,R,1999-12-10,189.0,0.0,8.6,286801374.0
3451,American Beauty,R,1999-10-01,122.0,0.0,8.3,356296601.0
3452,Star Wars: Episode I - The Phantom Menace,PG,1999-05-19,136.0,0.0,6.5,1027082707.0
3453,10 Things I Hate About You,PG-13,1999-03-31,97.0,0.0,7.3,53478579.0
3454,The Sixth Sense,PG-13,1999-08-06,107.0,0.0,8.1,672806292.0
3455,Austin Powers: the Spy Who Shagged Me,PG-13,1999-06-11,95.0,0.0,6.6,312016928.0
3456,Office Space,R,1999-02-19,89.0,0.0,7.7,10828256.0
3457,Galaxy Quest,PG,1999-12-25,102.0,0.0,7.3,90683916.0
3458,Notting Hill,PG-13,1999-05-28,124.0,0.0,7.1,363889678.0
3459,Cruel Intentions,R,1999-03-05,97.0,0.0,6.8,76347426.0
3460,The Blair Witch Project,R,1999-07-30,81.0,0.0,6.5,248639099.0
3461,The Virgin Suicides,R,2000-05-19,97.0,0.0,7.2,10410044.0
3462,Magnolia,R,2000-01-07,188.0,0.0,8.0,48451803.0
3463,"Girl, Interrupted",R,2000-01-14,127.0,0.0,7.3,48350205.0
3464,Stuart Little,PG,1999-12-17,84.0,0.0,5.9,300135367.0
3465,Deep Blue Sea,R,1999-07-28,105.0,0.0,5.9,164648142.0
3466,The Boondock Saints,R,2000-01-21,108.0,0.0,7.8,30471.0
3467,Varsity Blues,R,1999-01-15,106.0,0.0,6.5,54294169.0
3468,She's All That,PG-13,1999-01-29,95.0,0.0,5.9,103166989.0
3469,Sleepy Hollow,R,1999-11-19,105.0,0.0,7.3,206071502.0
3470,Lake Placid,R,1999-07-16,82.0,0.0,5.7,56870414.0
3471,Toy Story 2,G,1999-11-24,92.0,0.0,7.9,497375381.0
3472,Dogma,R,1999-11-12,130.0,0.0,7.3,31429330.0
3473,Tarzan,G,1999-06-18,88.0,0.0,7.3,448191819.0
3474,Election,R,1999-05-07,103.0,0.0,7.2,14902041.0
3475,Being John Malkovich,R,1999-12-03,113.0,0.0,7.7,23106667.0
3476,The Iron Giant,PG,1999-08-06,86.0,0.0,8.0,23180087.0
3477,The World Is Not Enough,PG-13,1999-11-19,128.0,0.0,6.4,361832400.0
3478,Romance,Unrated,1999-04-14,84.0,0.0,5.3,1585642.0
3479,Mystery Men,PG-13,1999-08-06,121.0,0.0,6.1,33461011.0
3480,Wild Wild West,PG-13,1999-06-30,106.0,0.0,4.9,222104681.0
3481,Big Daddy,PG-13,1999-06-25,93.0,0.0,6.4,234801895.0
3482,The Ninth Gate,R,2000-03-10,133.0,0.0,6.7,58401898.0
3483,Double Jeopardy,R,1999-09-24,105.0,0.0,6.5,177841558.0
3484,The Insider,R,1999-11-05,157.0,0.0,7.8,60289912.0
3485,Deuce Bigalow: Male Gigolo,R,1999-12-10,88.0,0.0,5.7,92938755.0
3486,The 13th Warrior,R,1999-08-27,102.0,0.0,6.6,61698899.0
3487,Life,R,1999-04-16,108.0,0.0,6.8,73475268.0
3488,End of Days,R,1999-11-24,122.0,0.0,5.8,211989043.0
3489,The Thomas Crown Affair,R,1999-08-06,113.0,0.0,6.9,124305181.0
3490,Drop Dead Gorgeous,PG-13,1999-07-23,97.0,0.0,6.6,10571408.0
3491,Boys Don't Cry,R,2000-03-31,118.0,0.0,7.5,11540607.0
3492,8MM,R,1999-02-26,123.0,0.0,6.5,96618699.0
3493,House on Haunted Hill,R,1999-10-29,93.0,0.0,5.6,42593455.0
3494,But I'm a Cheerleader,R,2000-08-11,85.0,0.0,6.7,2595216.0
3495,Never Been Kissed,PG-13,1999-04-09,107.0,0.0,6.1,84565230.0
3496,Jawbreaker,R,1999-02-19,87.0,0.0,5.6,3117085.0
3497,The Bone Collector,R,1999-11-05,118.0,0.0,6.7,151493655.0
3498,Any Given Sunday,R,1999-12-22,162.0,0.0,6.9,100230832.0
3499,A Walk on the Moon,R,1999-04-23,107.0,0.0,6.6,4750660.0
3500,Summer of Sam,R,1999-07-02,142.0,0.0,6.7,19288130.0
3501,The Cider House Rules,PG-13,2000-01-07,126.0,0.0,7.4,88545092.0
3502,October Sky,PG,1999-02-19,108.0,0.0,7.8,34698753.0
3503,The Haunting,PG-13,1999-07-23,113.0,0.0,5.0,177311151.0
3504,eXistenZ,R,1999-04-23,97.0,0.0,6.8,2856712.0
3505,For Love of the Game,PG-13,1999-09-17,137.0,0.0,6.6,46112640.0
3506,Bringing Out the Dead,R,1999-10-22,121.0,0.0,6.8,16797191.0
3507,Three Kings,R,1999-10-01,114.0,0.0,7.1,107752036.0
3508,Go,R,1999-04-09,102.0,0.0,7.2,28451622.0
3509,Payback,R,1999-02-05,100.0,0.0,7.1,161626121.0
3510,"South Park: Bigger, Longer & Uncut",R,1999-06-30,81.0,0.0,7.7,83137603.0
3511,The Straight Story,G,1999-11-03,112.0,0.0,8.0,6416569.0
3512,Idle Hands,R,1999-04-30,92.0,0.0,6.2,4152230.0
3513,Bowfinger,PG-13,1999-08-13,97.0,0.0,6.4,98625775.0
3514,Detroit Rock City,R,1999-08-13,95.0,0.0,6.9,4217115.0
3515,The General's Daughter,R,1999-06-18,116.0,0.0,6.4,149705852.0
3516,The Messenger: The Story of Joan of Arc,R,1999-11-12,148.0,0.0,6.4,66976317.0
3517,Man on the Moon,R,1999-12-22,118.0,0.0,7.4,47434430.0
3518,Ratcatcher,Not Rated,1999-11-12,94.0,0.0,7.5,217244.0
3519,Ravenous,R,1999-03-19,101.0,0.0,7.0,2062405.0
3520,Entrapment,PG-13,1999-04-30,113.0,0.0,6.3,212404396.0
3521,Mansfield Park,PG-13,1999-12-25,112.0,0.0,7.1,4775847.0
3522,Stir of Echoes,R,1999-09-10,99.0,0.0,7.0,21142914.0
3523,Pola X,Not Rated,1999-10-09,134.0,0.0,5.8,0.0
3524,Ghost Dog: The Way of the Samurai,R,2000-03-24,116.0,0.0,7.5,9380473.0
3525,Teaching Mrs. Tingle,PG-13,1999-08-20,96.0,0.0,5.3,8951935.0
3526,Bicentennial Man,PG,1999-12-17,132.0,0.0,6.9,87423861.0
3527,Runaway Bride,PG,1999-07-30,116.0,0.0,5.6,309460292.0
3528,The Thirteenth Floor,R,1999-05-28,100.0,0.0,7.1,18564088.0
3529,Inspector Gadget,PG,1999-07-23,78.0,0.0,4.2,134403112.0
3530,Arlington Road,R,1999-07-09,117.0,0.0,7.2,41067311.0
3531,The Hurricane,R,2000-01-14,146.0,0.0,7.6,73956241.0
3532,All About My Mother,R,2000-03-31,101.0,0.0,7.9,67952969.0
3533,Drive Me Crazy,PG-13,1999-10-01,91.0,0.0,5.8,22593409.0
3534,Blue Streak,PG-13,1999-09-17,93.0,0.0,6.3,117758500.0
3535,The Limey,R,1999-08-04,89.0,0.0,7.0,3325736.0
3536,Message in a Bottle,PG-13,1999-02-12,126.0,0.0,6.2,118880016.0
3537,Stigmata,R,1999-09-10,103.0,0.0,6.2,89446268.0
3538,A Midsummer Night's Dream,PG-13,1999-05-14,116.0,0.0,6.4,16071990.0
3539,The Other Sister,PG-13,1999-02-26,129.0,0.0,6.5,27807627.0
3540,Analyze This,R,1999-03-05,103.0,0.0,6.7,176885658.0
3541,Human Traffic,R,2000-05-05,99.0,0.0,7.1,104257.0
3542,Brokedown Palace,PG-13,1999-08-13,100.0,0.0,6.5,10115013.0
3543,Holy Smoke,,2000-02-18,115.0,0.0,5.9,1765545.0
3544,Virus,R,1999-01-15,99.0,0.0,5.0,30657854.0
3545,Superstar,PG-13,1999-10-08,81.0,0.0,5.1,30636478.0
3546,The Best Man,R,1999-10-22,120.0,0.0,6.8,34573780.0
3547,Dick,PG-13,1999-08-04,94.0,0.0,6.2,6262878.0
3548,The War Zone,R,1999-06-11,98.0,0.0,7.3,254441.0
3549,True Crime,R,1999-03-19,127.0,0.0,6.6,16649768.0
3550,Titus,R,2000-02-11,162.0,0.0,7.1,2259680.0
3551,Forces of Nature,PG-13,1999-03-19,105.0,0.0,5.4,93900680.0
3552,Better Than Chocolate,R,1999-08-13,101.0,0.0,6.1,2015406.0
3553,Body Shots,R,2000-01-21,106.0,0.0,4.9,752122.0
3554,Angela's Ashes,R,2000-01-21,145.0,0.0,7.3,13042112.0
3555,Universal Soldier: the Return,R,1999-08-20,83.0,0.0,4.2,10667893.0
3556,Anna and the King,PG-13,1999-12-17,148.0,0.0,6.7,113996937.0
3557,Humanity,Not Rated,1999-10-27,141.0,0.0,6.9,0.0
3558,The End of the Affair,R,2000-01-21,102.0,0.0,7.1,10827816.0
3559,"Mystery, Alaska",R,1999-10-01,119.0,0.0,6.7,8891623.0
3560,Baby Geniuses,PG,1999-03-12,97.0,0.0,2.7,36450736.0
3561,My Favorite Martian,PG,1999-02-12,94.0,0.0,5.1,36850101.0
3562,Beau travail,Unrated,2000-05-03,92.0,0.0,7.4,0.0
3563,Anywhere But Here,PG-13,1999-11-12,114.0,0.0,6.2,23631929.0
3564,Ride with the Devil,R,1999-11-05,138.0,0.0,6.7,635096.0
3565,200 Cigarettes,R,1999-02-26,101.0,0.0,6.0,6852450.0
3566,Edtv,PG-13,1999-03-26,122.0,0.0,6.1,35242897.0
3567,Sunshine,R,2000-07-14,181.0,0.0,7.5,7918035.0
3568,Random Hearts,R,1999-10-08,133.0,0.0,5.2,74608570.0
3569,Mickey Blue Eyes,PG-13,1999-08-20,102.0,0.0,5.9,54264342.0
